°üÍ·,x,y,z
0,-4,92,-317
0,6,91,-292
0,22,99,-314
0,38,100,-333
0,46,99,-343
0,54,94,-351
0,41,88,-360
0,30,88,-361
0,14,88,-356
0,-4,95,-344
0,-4,96,-333
0,1,99,-320
0,14,100,-313
0,22,96,-317
0,31,88,-327
0,35,88,-341
0,38,92,-351
0,38,92,-354
0,30,92,-354
0,19,96,-349
0,8,97,-345
0,-1,100,-336
0,-1,96,-319
0,-5,94,-314
0,6,89,-324
1,22,86,-333
1,38,91,-345
1,51,92,-356
1,51,92,-360
1,35,95,-356
1,15,94,-349
1,-2,108,-348
1,-13,97,-332
1,-16,88,-314
1,-4,88,-312
1,11,87,-321
1,30,88,-336
1,47,88,-351
1,50,92,-360
1,35,96,-367
1,20,96,-353
1,3,96,-348
1,-8,95,-340
1,-7,89,-329
1,-4,92,-313
1,7,92,-313
1,17,88,-324
1,30,88,-333
1,35,84,-349
1,39,83,-360
2,31,95,-360
2,19,99,-356
2,7,103,-349
2,-1,103,-336
2,-8,94,-327
2,-13,86,-308
2,-8,79,-313
2,0,88,-322
2,19,83,-329
2,38,89,-341
2,49,94,-352
2,60,92,-361
2,56,83,-365
2,33,68,-361
2,17,57,-346
2,12,44,-338
2,8,35,-321
2,12,25,-324
2,31,30,-337
2,67,38,-317
2,113,35,-349
2,147,36,-344
2,140,67,-346
2,99,96,-327
2,47,108,-340
3,36,108,-328
3,78,79,-311
3,140,76,-333
3,163,120,-336
3,171,124,-312
3,177,171,-328
3,209,124,-360
3,224,64,-370
3,188,96,-361
3,179,135,-356
3,182,131,-333
3,127,100,-317
3,79,96,-309
3,80,124,-320
3,111,127,-308
3,124,113,-305
3,131,95,-328
3,145,56,-349
3,160,15,-365
3,167,11,-367
3,153,35,-353
3,127,51,-333
3,110,76,-313
3,100,96,-308
3,107,108,-324
4,119,92,-329
4,120,63,-372
4,95,48,-397
4,57,47,-397
4,48,48,-404
4,49,51,-416
4,31,48,-404
4,7,64,-369
4,-20,80,-338
4,-34,73,-322
4,-29,46,-289
4,-13,39,-261
4,-4,48,-249
4,3,57,-250
4,-4,64,-268
4,-18,56,-305
4,-45,59,-329
4,-64,65,-328
4,-63,63,-320
4,-65,79,-336
4,-68,89,-343
4,-66,103,-340
4,-57,96,-333
4,-49,79,-320
4,-50,76,-324
5,-57,83,-328
5,-57,92,-333
5,-58,99,-338
5,-61,112,-340
5,-61,115,-340
5,-57,115,-328
5,-52,111,-317
5,-45,110,-308
5,-42,112,-314
5,-40,115,-313
5,-39,127,-312
5,-41,139,-333
5,-40,150,-330
5,-36,147,-335
5,-24,142,-335
5,-26,131,-336
5,-28,131,-332
5,-36,134,-344
5,-40,134,-336
5,-36,142,-332
5,-36,143,-324
5,-36,153,-309
5,-32,153,-312
5,-26,142,-333
5,-18,134,-328
0,-9,124,-332
0,-16,119,-353
0,-29,137,-345
0,-36,144,-335
0,-29,156,-328
0,-26,168,-319
0,-29,169,-311
0,-37,158,-313
0,-36,136,-313
0,-32,142,-316
0,-32,136,-329
0,-10,131,-328
0,-1,131,-337
0,-4,144,-337
0,-13,152,-340
0,-25,156,-336
0,-32,159,-336
0,-29,156,-320
0,-31,145,-314
0,-29,134,-314
0,-25,127,-308
0,-20,124,-321
0,-15,121,-336
0,-6,124,-338
0,-8,140,-348
1,-16,163,-333
1,-25,172,-335
1,-28,179,-328
1,-26,167,-317
1,-25,151,-316
1,-24,135,-319
1,-18,119,-314
1,-13,112,-306
1,-24,116,-335
1,-20,131,-328
1,-10,147,-336
1,-5,163,-346
1,-4,180,-340
1,-15,179,-338
1,-20,160,-330
1,-25,140,-316
1,-24,131,-313
1,-25,126,-317
1,-20,124,-317
1,-15,121,-312
1,-16,124,-320
1,-8,131,-328
1,3,134,-333
1,-1,151,-340
1,-10,158,-341
2,-16,160,-338
2,-20,159,-336
2,-25,156,-325
2,-26,144,-320
2,-25,136,-321
2,-17,134,-313
2,-13,131,-317
2,-4,135,-328
2,-1,136,-337
2,6,143,-340
2,-4,156,-337
2,-16,161,-337
2,-18,166,-329
2,-20,163,-329
2,-21,159,-320
2,-21,143,-324
2,-20,135,-321
2,-12,127,-317
2,-10,123,-324
2,-9,126,-329
2,-8,136,-330
2,-10,147,-337
2,-10,156,-335
2,-8,163,-335
2,-13,166,-336
3,-17,163,-328
3,-17,158,-322
3,-20,147,-317
3,-24,137,-317
3,-22,124,-313
3,-16,124,-317
3,-12,127,-328
3,-7,140,-335
3,-2,148,-329
3,-4,159,-337
3,-16,160,-336
3,-18,159,-336
3,-18,158,-328
3,-20,147,-322
3,-20,143,-324
3,-16,135,-321
3,-13,129,-313
3,-13,126,-320
3,-13,131,-325
3,-7,136,-330
3,-2,150,-336
3,-4,159,-335
3,-10,160,-336
3,-20,163,-337
3,-17,164,-324
4,-18,152,-316
4,-25,147,-311
4,-25,136,-308
4,-16,134,-308
4,-17,136,-322
4,-7,137,-328
4,6,135,-336
4,7,152,-328
4,-1,166,-333
4,-9,177,-335
4,-16,183,-330
4,-16,174,-328
4,-18,156,-328
4,-9,145,-332
4,-4,135,-319
4,3,131,-320
4,3,135,-329
4,3,143,-328
4,8,156,-333
4,12,167,-335
4,7,176,-335
4,7,172,-336
4,-1,167,-330
4,-7,159,-325
4,-9,151,-324
5,-8,144,-320
5,-7,135,-313
5,3,132,-317
5,8,137,-324
5,7,152,-328
5,9,166,-335
5,11,172,-336
5,6,169,-340
5,-4,166,-336
5,-4,161,-325
5,-4,158,-321
5,-7,147,-316
5,-8,142,-319
5,0,137,-313
5,7,135,-320
5,7,140,-324
5,12,142,-330
5,8,156,-340
5,1,166,-338
5,-4,167,-333
5,-8,169,-336
5,-8,160,-328
5,-4,153,-327
0,1,132,-306
0,-1,131,-298
0,3,143,-322
0,12,148,-335
0,19,161,-336
0,16,167,-340
0,6,166,-344
0,-8,161,-338
0,-13,152,-333
0,-1,146,-328
0,-8,145,-316
0,-4,142,-313
0,4,135,-314
0,11,135,-328
0,15,135,-328
0,15,139,-333
0,-1,163,-338
0,-1,168,-335
0,3,172,-335
0,0,167,-336
0,-1,159,-322
0,-7,152,-324
0,-9,136,-320
0,-4,134,-313
0,-1,129,-317
1,7,132,-328
1,12,143,-324
1,8,158,-340
1,7,172,-337
1,7,174,-345
1,3,171,-340
1,-4,159,-330
1,-5,151,-321
1,-8,144,-320
1,-4,135,-320
1,3,129,-308
1,8,131,-313
1,7,135,-329
1,12,144,-336
1,14,156,-340
1,12,159,-340
1,6,160,-340
1,-7,161,-337
1,-12,164,-330
1,-8,153,-320
1,1,145,-317
1,1,135,-308
1,3,134,-313
1,14,131,-321
1,15,132,-335
2,12,143,-340
2,11,164,-346
2,3,176,-340
2,1,179,-341
2,-8,176,-332
2,-7,156,-320
2,-9,139,-320
2,-9,126,-312
2,-1,123,-306
2,7,124,-319
2,15,127,-328
2,17,143,-336
2,8,158,-348
2,-1,176,-338
2,-4,179,-336
2,-8,175,-324
2,-9,163,-320
2,-12,151,-320
2,-4,139,-317
2,-1,135,-308
2,6,124,-317
2,4,127,-328
2,6,134,-330
2,7,147,-336
2,3,163,-340
3,1,179,-337
3,-4,183,-337
3,-4,172,-325
3,-5,152,-322
3,-8,142,-324
3,-9,135,-324
3,-7,123,-316
3,0,126,-314
3,3,131,-324
3,6,140,-330
3,8,153,-340
3,7,172,-338
3,7,180,-336
3,-4,174,-336
3,-8,160,-328
3,-10,147,-321
3,-15,136,-319
3,-12,129,-313
3,-4,132,-312
3,3,135,-322
3,8,140,-328
3,7,145,-335
3,4,156,-337
3,3,167,-337
3,-2,172,-336
4,-4,166,-330
4,-5,159,-325
4,-7,150,-320
4,-9,136,-317
4,-8,131,-313
4,0,126,-313
4,3,127,-328
4,11,135,-325
4,15,151,-336
4,8,169,-340
4,1,176,-337
4,-4,171,-338
4,-8,158,-336
4,-10,147,-324
4,-13,143,-320
4,-7,136,-319
4,-4,135,-305
4,1,131,-317
4,3,131,-328
4,7,137,-328
4,12,150,-336
4,7,163,-340
4,3,167,-340
4,-2,167,-340
4,-8,159,-329
5,-9,148,-320
5,-12,140,-319
5,-8,135,-320
5,1,131,-312
5,8,127,-322
5,3,131,-328
5,3,137,-330
5,3,151,-340
5,4,161,-340
5,3,167,-340
5,3,167,-341
5,-4,159,-330
5,-13,147,-327
5,-15,140,-324
5,-10,127,-306
5,1,126,-308
5,7,127,-322
5,12,135,-328
5,15,144,-333
5,8,166,-341
5,7,172,-340
5,0,169,-344
5,-9,166,-336
5,-10,156,-324
5,-10,147,-320
0,-7,135,-319
0,0,127,-327
0,3,127,-324
0,8,131,-325
0,12,140,-336
0,7,156,-340
0,6,172,-338
0,-2,182,-336
0,-8,176,-333
0,-17,176,-322
0,-8,152,-324
0,-8,139,-320
0,-4,127,-317
0,-4,126,-308
0,-2,131,-321
0,-4,136,-333
0,3,143,-312
0,7,161,-330
0,7,177,-336
0,6,179,-337
0,-4,168,-333
0,-15,156,-328
0,-16,143,-320
0,-13,132,-314
0,-5,134,-304
1,3,131,-309
1,3,140,-320
1,12,156,-328
1,14,167,-337
1,15,172,-343
1,7,168,-344
1,7,164,-349
1,3,153,-328
1,4,140,-317
1,-4,143,-322
1,-7,140,-327
1,-1,137,-328
1,12,143,-335
1,24,142,-338
1,31,145,-327
1,33,156,-325
1,24,163,-329
1,8,167,-329
1,-2,174,-330
1,-2,172,-325
1,8,156,-320
1,8,144,-322
1,11,134,-317
1,9,135,-314
1,15,140,-328
2,16,147,-324
2,15,159,-330
2,15,171,-340
2,15,168,-336
2,14,160,-324
2,7,155,-330
2,15,145,-320
2,28,135,-327
2,19,139,-336
2,12,143,-311
2,9,156,-324
2,-1,184,-329
2,-1,188,-328
2,4,177,-328
2,12,158,-333
2,22,153,-336
2,24,161,-329
2,17,166,-319
2,4,160,-312
2,-1,168,-319
2,-2,184,-333
2,9,184,-320
2,22,172,-304
2,31,169,-301
2,33,176,-345
3,38,176,-377
3,46,147,-367
3,48,115,-368
3,38,105,-317
3,32,97,-216
3,6,111,-314
3,-48,156,-338
3,-47,182,-327
3,-13,239,-452
3,22,262,-388
3,46,195,-298
3,59,140,-312
3,17,143,-289
3,-41,152,-268
3,-77,169,-256
3,-64,167,-305
3,-58,152,-316
3,-49,115,-281
3,-36,89,-271
3,-24,99,-281
3,-7,142,-306
3,9,172,-328
3,17,232,-313
3,16,316,-356
3,3,302,-458
4,-7,177,-421
4,-20,108,-356
4,-49,86,-385
4,-61,63,-433
4,-16,60,-393
4,44,71,-324
4,76,65,-322
4,78,83,-311
4,67,108,-277
4,35,131,-282
4,-17,147,-289
4,-58,145,-282
4,-69,120,-281
4,-55,92,-319
4,-47,80,-345
4,-28,120,-332
4,-8,184,-309
4,-10,204,-317
4,-23,147,-314
4,-26,103,-303
4,-24,99,-319
4,-10,115,-340
4,15,110,-340
4,39,80,-336
4,48,83,-360
5,41,112,-392
5,31,112,-372
5,23,100,-354
5,19,80,-320
5,28,79,-314
5,48,88,-327
5,70,115,-336
5,71,136,-345
5,60,135,-365
5,52,120,-362
5,54,112,-335
5,63,112,-330
5,62,103,-328
5,62,103,-328
5,48,118,-305
5,40,134,-292
5,48,156,-332
5,57,167,-364
5,71,150,-372
5,73,119,-357
5,71,83,-359
5,75,55,-351
5,79,57,-346
5,86,57,-333
5,84,83,-308
0,75,112,-313
0,86,96,-321
0,102,71,-336
0,103,63,-343
0,88,102,-327
0,62,143,-327
0,62,151,-337
0,89,116,-337
0,120,76,-343
0,127,62,-343
0,107,99,-335
0,71,131,-319
0,56,159,-328
0,71,163,-328
0,100,131,-338
0,112,89,-345
0,99,80,-348
0,83,87,-351
0,76,99,-353
0,80,105,-344
0,84,95,-333
0,88,83,-329
0,83,84,-327
0,80,79,-345
0,79,71,-349
1,68,76,-356
1,67,83,-353
1,68,79,-360
1,67,86,-367
1,70,100,-353
1,62,100,-340
1,55,99,-349
1,41,96,-340
1,33,87,-345
1,31,76,-337
1,33,67,-338
1,33,63,-338
1,25,73,-336
1,23,78,-333
1,27,79,-328
1,31,83,-321
1,28,92,-306
1,20,88,-301
1,12,83,-313
1,14,71,-328
1,16,60,-340
1,20,51,-346
1,16,54,-356
1,8,63,-361
1,3,76,-362
2,3,84,-356
2,11,97,-340
2,15,105,-336
2,11,108,-324
2,12,89,-317
2,14,78,-320
2,15,63,-330
2,14,51,-345
2,12,48,-349
2,16,76,-351
2,15,92,-353
2,19,120,-353
2,23,132,-346
2,15,129,-340
2,7,99,-333
2,-1,67,-319
2,7,47,-319
2,17,44,-328
2,32,51,-336
2,43,73,-336
2,36,103,-340
2,40,115,-336
2,31,112,-337
2,35,96,-340
2,28,76,-338
3,28,62,-328
3,31,56,-325
3,48,54,-333
3,67,60,-337
3,78,67,-349
3,79,80,-349
3,71,87,-354
3,60,92,-353
3,60,97,-349
3,64,88,-352
3,72,80,-346
3,71,72,-336
3,67,64,-333
3,76,64,-336
3,92,71,-336
3,102,88,-328
3,87,83,-330
3,72,72,-345
3,67,70,-352
3,81,80,-340
5,115,104,-313
5,120,103,-314
5,135,99,-324
5,142,76,-330
5,142,52,-333
5,134,40,-336
5,120,56,-336
5,112,83,-345
5,108,96,-345
5,99,97,-328
5,105,99,-327
0,120,99,-332
0,143,96,-346
0,140,88,-338
0,127,79,-338
0,120,78,-344
0,112,79,-344
0,99,84,-340
0,95,83,-340
0,87,88,-327
0,92,92,-324
0,103,89,-324
0,118,99,-333
0,121,103,-333
0,120,105,-333
0,113,103,-338
0,110,99,-343
0,99,86,-353
0,94,83,-345
0,89,80,-336
0,88,83,-328
0,94,89,-325
0,105,99,-328
0,116,112,-329
0,127,118,-341
0,124,103,-337
1,115,102,-346
1,99,89,-345
1,94,84,-345
1,88,88,-344
1,83,84,-327
1,89,88,-320
1,103,88,-320
1,118,94,-322
1,127,101,-328
1,127,105,-332
1,113,99,-340
1,103,83,-344
1,89,78,-343
1,89,79,-344
1,84,83,-333
1,87,96,-324
1,99,102,-321
1,113,105,-327
1,127,107,-329
1,126,100,-333
1,115,95,-335
1,99,94,-344
1,92,92,-344
1,88,86,-338
1,88,89,-338
2,94,96,-333
2,95,97,-319
2,102,99,-317
2,108,99,-321
2,113,96,-328
2,115,96,-336
2,108,99,-340
2,103,97,-343
2,97,94,-345
2,92,96,-341
2,88,96,-336
2,87,100,-325
2,92,99,-320
2,99,99,-322
2,113,95,-333
2,124,89,-336
2,120,89,-340
2,108,94,-340
2,97,96,-340
2,88,95,-340
2,88,99,-340
2,84,102,-330
2,88,97,-320
2,99,92,-324
2,112,88,-328
3,124,88,-333
3,120,92,-336
3,112,97,-340
3,100,96,-344
3,92,92,-340
3,88,91,-338
3,83,99,-336
3,86,108,-327
3,91,100,-320
3,103,92,-324
3,115,84,-328
3,119,91,-333
3,118,103,-337
3,112,100,-341
3,99,99,-344
3,95,94,-341
3,88,96,-338
3,83,92,-337
3,88,94,-329
3,92,92,-321
3,104,88,-324
3,113,88,-328
3,120,92,-330
3,118,99,-337
3,104,103,-336
4,97,99,-343
4,92,92,-343
4,91,92,-341
4,92,94,-337
4,88,92,-329
4,84,97,-320
4,96,92,-324
4,111,92,-324
4,124,92,-332
4,121,95,-340
4,112,97,-343
4,99,100,-345
4,89,99,-340
4,84,89,-345
4,86,92,-337
4,84,96,-322
4,94,96,-320
4,107,92,-322
4,115,96,-328
4,120,99,-333
4,108,94,-340
4,100,94,-345
4,94,94,-345
4,91,96,-340
4,89,96,-340
5,88,99,-336
5,86,97,-324
5,88,96,-314
5,92,89,-319
5,103,89,-324
5,113,92,-337
5,115,92,-345
5,108,92,-346
5,103,96,-351
5,88,91,-344
5,79,95,-341
5,79,102,-340
5,73,103,-328
5,79,96,-317
5,94,96,-324
5,107,97,-328
5,120,92,-338
5,121,94,-340
5,110,96,-349
5,96,94,-346
5,80,99,-343
5,71,103,-340
5,65,108,-336
5,64,102,-320
5,76,99,-319
0,92,95,-322
0,120,99,-332
0,120,91,-336
0,115,91,-340
0,97,92,-344
0,88,99,-346
0,72,100,-345
0,67,103,-338
0,71,102,-337
0,31,96,-333
0,78,99,-325
0,87,86,-324
0,99,76,-328
0,108,80,-336
0,112,83,-338
0,102,92,-345
0,92,103,-349
0,78,102,-343
0,68,105,-338
0,70,102,-340
0,71,96,-336
0,71,89,-320
0,86,83,-324
0,97,78,-325
0,111,79,-333
1,111,89,-344
1,103,95,-349
1,96,104,-351
1,88,103,-353
1,70,96,-349
1,64,92,-340
1,63,92,-343
1,70,92,-320
1,89,88,-320
1,103,80,-327
1,112,76,-330
1,110,81,-338
1,97,88,-343
1,87,92,-351
1,76,87,-333
1,75,96,-345
1,76,97,-344
1,76,94,-335
1,75,88,-320
1,83,80,-322
1,95,75,-324
1,103,75,-333
1,107,79,-338
1,103,88,-349
1,92,92,-352
2,79,99,-345
2,71,95,-349
2,67,92,-340
2,73,89,-336
2,76,88,-322
2,80,87,-320
2,94,78,-324
2,103,76,-328
2,107,79,-336
2,100,83,-345
2,92,88,-349
2,80,92,-351
2,75,96,-345
2,70,95,-340
2,73,88,-338
2,75,83,-328
2,79,84,-320
2,89,79,-321
2,95,76,-328
2,96,76,-337
2,97,79,-346
2,97,84,-353
2,92,88,-351
2,80,89,-346
2,73,88,-345
3,73,86,-340
3,70,86,-333
3,71,81,-317
3,79,80,-320
3,92,75,-327
3,103,70,-338
3,111,72,-346
3,108,81,-345
3,92,89,-345
3,79,94,-349
3,70,92,-346
3,67,83,-345
3,71,78,-337
3,71,79,-320
3,79,78,-313
3,89,73,-321
3,100,75,-333
3,108,76,-345
3,104,80,-348
3,94,79,-348
3,76,79,-354
3,67,76,-348
3,70,72,-344
3,76,79,-337
3,75,81,-325
4,75,83,-319
4,86,76,-324
4,95,71,-328
4,96,73,-340
4,103,81,-346
4,97,83,-351
4,89,78,-349
4,76,80,-348
4,70,81,-345
4,71,79,-340
4,71,81,-336
4,75,79,-320
4,83,72,-316
4,88,70,-322
4,96,76,-329
4,103,84,-338
4,96,94,-348
4,91,94,-349
4,81,86,-353
4,73,78,-351
4,71,72,-344
4,67,83,-346
4,71,86,-325
4,71,86,-319
4,80,79,-320
5,88,73,-327
5,99,79,-340
5,102,84,-346
5,97,88,-353
5,87,88,-353
5,79,88,-346
5,63,83,-346
5,63,79,-345
5,71,81,-338
5,67,86,-320
5,79,83,-320
5,87,76,-324
5,88,71,-330
5,92,79,-338
5,96,88,-351
5,91,92,-349
5,78,91,-351
5,68,88,-352
5,63,88,-345
5,71,87,-344
5,73,80,-330
5,76,78,-313
5,80,70,-321
5,83,70,-324
5,92,73,-328
0,92,87,-336
0,88,91,-359
0,84,95,-356
0,79,92,-354
0,71,87,-349
0,67,79,-345
0,67,81,-337
0,71,80,-332
0,71,80,-317
0,78,73,-320
0,86,79,-324
0,92,76,-329
0,94,84,-340
0,88,92,-352
0,87,88,-354
0,83,92,-354
0,79,88,-356
0,75,83,-340
0,63,81,-336
0,63,86,-322
0,64,88,-320
0,80,83,-321
0,92,79,-325
0,92,81,-338
0,99,87,-353
1,91,92,-352
1,80,96,-353
1,76,94,-349
1,67,83,-343
1,64,86,-340
1,63,88,-328
1,63,83,-320
1,73,83,-327
1,88,78,-327
1,96,80,-336
1,99,89,-345
1,92,96,-349
1,78,99,-352
1,71,96,-353
1,62,92,-346
1,67,97,-344
1,71,89,-340
1,68,87,-320
1,70,81,-313
1,79,79,-322
1,88,81,-327
1,92,87,-340
1,96,96,-349
1,91,96,-357
1,76,96,-353
2,72,96,-353
2,65,92,-345
2,60,94,-337
2,62,89,-328
2,63,86,-317
2,78,79,-324
2,91,76,-328
2,94,79,-333
2,96,91,-340
2,92,104,-344
2,80,105,-348
2,70,107,-349
2,63,95,-346
2,67,84,-344
2,65,89,-336
2,67,87,-327
2,71,83,-314
2,79,84,-320
2,81,87,-325
2,89,96,-336
2,86,103,-343
2,86,110,-349
2,80,102,-356
2,70,96,-353
2,64,89,-346
3,64,96,-338
3,67,99,-335
3,72,96,-332
3,70,95,-317
3,73,89,-317
3,76,86,-321
3,81,87,-328
3,83,94,-343
3,86,99,-349
3,83,103,-351
3,76,102,-353
3,67,97,-351
3,59,95,-340
3,62,95,-340
3,62,94,-324
3,63,87,-317
3,72,83,-324
3,83,81,-322
3,91,92,-328
3,92,100,-336
3,84,102,-346
3,78,94,-356
3,70,96,-356
3,65,96,-351
3,67,96,-341
4,64,92,-338
4,63,89,-330
4,63,80,-317
4,76,81,-321
4,81,83,-325
4,87,86,-336
4,87,92,-340
4,78,103,-351
4,76,104,-354
4,72,99,-353
4,67,92,-349
4,64,87,-340
4,63,88,-337
4,62,94,-320
4,60,92,-313
4,67,92,-320
4,75,92,-324
4,80,88,-338
4,83,94,-353
4,92,103,-356
4,91,99,-353
4,70,89,-352
4,59,76,-346
4,51,79,-340
4,51,97,-340
5,56,99,-316
5,60,99,-308
5,70,92,-320
5,76,86,-329
5,81,87,-345
5,86,92,-352
5,83,96,-356
5,67,97,-354
5,57,96,-345
5,51,96,-344
5,48,99,-336
5,56,99,-327
5,63,97,-317
5,67,92,-319
5,71,86,-324
5,73,80,-336
5,76,88,-345
5,79,96,-353
5,79,99,-353
5,70,103,-354
5,60,95,-349
5,49,92,-337
5,40,92,-336
5,44,94,-320
5,55,89,-317
0,70,88,-320
0,60,112,-333
0,73,92,-340
0,76,96,-353
0,71,102,-352
0,63,102,-353
0,54,100,-348
0,49,96,-344
0,46,95,-340
0,67,92,-333
0,57,88,-314
0,67,92,-320
0,68,86,-324
0,72,88,-341
0,76,94,-346
0,76,99,-349
0,68,96,-357
0,63,99,-356
0,56,96,-344
0,46,92,-340
0,43,91,-343
0,48,94,-317
0,56,88,-316
0,68,86,-320
0,92,91,-335
1,78,92,-340
1,76,102,-351
1,71,105,-356
1,66,105,-353
1,57,96,-352
1,49,84,-344
1,48,86,-343
1,48,88,-320
1,51,89,-319
1,70,88,-328
1,76,88,-336
1,83,94,-343
1,76,96,-353
1,70,96,-352
1,56,97,-346
1,54,91,-346
1,51,86,-343
1,51,94,-336
1,56,95,-324
1,54,94,-317
1,60,83,-320
1,65,83,-329
1,70,89,-344
1,73,92,-349
1,71,96,-349
2,68,99,-356
2,62,103,-349
2,56,100,-344
2,56,87,-341
2,47,86,-332
2,43,88,-325
2,49,88,-322
2,60,88,-322
2,70,92,-324
2,72,94,-337
2,73,96,-351
2,71,100,-351
2,71,102,-349
2,62,102,-348
2,51,94,-345
2,52,92,-338
2,51,96,-335
2,54,94,-335
2,60,92,-333
2,63,92,-336
2,64,91,-336
2,56,89,-338
2,56,88,-337
2,60,96,-332
2,63,99,-333
3,60,102,-337
3,62,102,-337
3,62,95,-338
3,65,92,-336
3,67,88,-336
3,60,95,-335
3,60,94,-333
3,60,96,-336
3,60,94,-336
3,63,89,-337
3,67,89,-337
3,73,87,-336
3,75,88,-340
3,70,92,-345
3,60,94,-336
3,60,96,-336
3,60,96,-337
3,64,96,-338
3,71,96,-338
3,75,99,-336
3,79,99,-343
3,72,83,-333
3,63,78,-333
3,55,79,-343
3,64,95,-336
4,79,112,-335
4,83,121,-345
4,80,115,-349
4,70,99,-349
4,64,91,-353
4,63,83,-335
4,60,89,-328
4,62,97,-336
4,63,108,-336
4,68,103,-333
4,75,99,-329
4,70,94,-333
4,71,94,-341
4,68,99,-349
4,70,104,-349
4,65,103,-351
4,62,103,-337
4,56,99,-320
4,51,96,-312
4,63,88,-317
4,70,89,-336
4,76,96,-340
4,78,105,-343
4,71,115,-349
4,63,118,-354
5,48,111,-338
5,41,104,-336
5,48,104,-348
5,60,96,-344
5,70,83,-330
5,83,92,-328
5,88,108,-325
5,89,108,-336
5,71,103,-337
5,55,83,-328
5,33,96,-345
5,28,119,-349
5,40,124,-340
5,67,104,-345
5,81,88,-340
5,89,83,-340
5,83,92,-341
5,63,102,-329
5,40,103,-319
5,39,100,-317
5,49,99,-329
5,65,108,-336
5,78,107,-333
5,79,105,-344
5,71,104,-346
0,63,103,-352
0,60,103,-365
0,51,103,-349
0,51,108,-345
0,49,104,-322
0,49,96,-308
0,59,88,-316
0,68,95,-329
0,76,96,-336
0,68,110,-345
0,76,105,-351
0,65,112,-353
0,59,118,-356
0,57,115,-353
0,49,108,-345
0,48,96,-325
0,44,87,-303
0,51,83,-311
0,60,88,-327
0,71,105,-336
0,79,115,-345
0,84,120,-349
0,79,116,-349
0,63,108,-359
0,48,99,-359
1,39,99,-338
1,35,84,-313
1,35,89,-308
1,51,91,-320
1,71,102,-328
1,88,108,-335
1,94,108,-345
1,83,107,-354
1,72,104,-365
1,55,104,-356
1,47,96,-353
1,39,92,-340
1,38,88,-322
1,41,92,-305
1,48,88,-319
1,63,95,-325
1,78,103,-330
1,81,108,-345
1,83,105,-353
1,71,110,-361
1,60,110,-360
1,51,108,-354
1,44,99,-352
1,35,88,-327
1,35,86,-305
2,43,88,-311
2,63,95,-320
2,79,102,-335
2,91,110,-345
2,88,108,-356
2,76,108,-360
2,60,107,-360
2,44,97,-353
2,38,96,-345
2,28,96,-317
2,31,97,-308
2,48,96,-313
2,67,100,-324
2,81,97,-328
2,87,96,-340
2,79,104,-356
2,64,111,-360
2,54,110,-356
2,44,111,-353
2,39,103,-346
2,33,97,-336
2,33,96,-312
2,43,96,-306
2,60,89,-311
2,70,92,-320
3,73,96,-332
3,75,99,-351
3,70,108,-359
3,60,113,-365
3,56,118,-362
3,48,110,-352
3,46,103,-346
3,36,103,-333
3,35,97,-320
3,38,99,-305
3,48,102,-308
3,63,94,-321
3,68,86,-328
3,68,88,-340
3,67,96,-353
3,65,108,-362
3,59,112,-360
3,54,118,-353
3,43,119,-346
3,35,108,-336
3,31,103,-329
3,32,91,-314
3,43,80,-311
3,48,76,-321
3,59,79,-329
4,72,92,-335
4,81,99,-352
4,81,113,-356
4,64,120,-356
4,51,123,-356
4,39,112,-352
4,31,102,-340
4,24,92,-333
4,31,83,-314
4,44,83,-313
4,55,87,-324
4,60,92,-328
4,72,89,-337
4,78,99,-349
4,76,104,-356
4,64,112,-361
4,51,115,-353
4,40,113,-349
4,31,107,-344
4,31,99,-338
4,38,94,-322
4,44,88,-311
4,59,81,-316
4,57,83,-322
4,63,88,-333
5,63,96,-341
5,63,107,-356
5,63,115,-361
5,56,118,-360
5,48,115,-353
5,40,103,-343
5,33,96,-336
5,32,89,-329
5,39,84,-317
5,44,79,-313
5,48,88,-320
5,56,88,-327
5,60,94,-340
5,63,112,-356
5,71,112,-360
5,63,112,-360
5,54,108,-354
5,46,97,-349
5,31,88,-338
5,23,95,-327
5,24,96,-311
5,43,94,-313
5,56,89,-320
5,67,83,-328
5,68,88,-346
0,67,95,-353
0,56,105,-351
0,49,113,-356
0,48,115,-356
0,40,108,-349
0,32,99,-340
0,30,88,-328
0,33,83,-319
0,43,89,-309
0,31,92,-320
0,59,95,-328
0,56,92,-336
0,54,96,-353
0,56,103,-356
0,56,108,-360
0,55,115,-354
0,48,108,-352
0,39,96,-340
0,28,92,-330
0,25,88,-319
0,28,89,-309
0,41,88,-313
0,51,92,-328
0,56,88,-340
0,63,99,-349
1,67,108,-356
1,59,113,-360
1,48,112,-359
1,40,105,-349
1,28,92,-341
1,24,88,-333
1,22,83,-316
1,28,81,-319
1,44,89,-320
1,60,92,-322
1,63,94,-344
1,63,103,-360
1,60,112,-359
1,52,119,-361
1,47,108,-360
1,39,96,-354
1,31,88,-341
1,23,89,-329
1,25,87,-317
1,38,88,-309
1,48,97,-311
1,55,94,-320
1,56,88,-336
1,54,92,-353
1,55,102,-359
2,54,108,-360
2,49,110,-356
2,46,105,-349
2,32,96,-343
2,24,96,-330
2,19,88,-317
2,27,86,-311
2,36,88,-319
2,50,91,-325
2,59,95,-336
2,63,102,-354
2,62,108,-361
2,57,112,-361
2,48,112,-360
2,39,103,-354
2,28,92,-340
