包头,x,y,z,,,,,,,状态,休息,采食,活动,爬跨,反刍,其他,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,88,140,-344,0,13,-9,0,13,9,250,2,0,6,0,91,0,381.6804947,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,80,140,-345,-8,0,-1,8,0,1,250,2,0,6,0,91,0,380.8214805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,76,135,-337,-4,-5,8,4,5,8,250,2,0,6,0,91,0,370.9043003,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,71,127,-327,-5,-8,10,5,8,10,250,2,0,6,0,91,0,357.9092064,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,64,121,-328,-7,-6,-1,7,6,1,250,2,0,6,0,91,0,355.4166569,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,60,119,-322,-4,-2,6,4,2,6,250,2,0,6,0,91,0,348.4895981,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,59,115,-320,-1,-4,2,1,4,2,250,2,0,6,0,91,0,345.1173713,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,71,105,-320,12,-10,0,12,10,0,250,2,0,6,0,91,0,344.1889016,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,89,118,-333,18,13,-13,18,13,13,250,2,0,6,0,91,0,364.3267764,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,99,120,-340,10,2,-7,10,2,7,250,2,0,6,0,91,0,373.8997192,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,102,126,-345,3,6,-5,3,6,5,250,2,0,6,0,91,0,381.1889295,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,99,126,-345,-3,0,0,3,0,0,250,2,0,6,0,91,0,380.3971609,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,88,126,-349,-11,0,-4,11,0,4,250,2,0,6,0,91,0,381.3410547,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,76,124,-340,-12,-2,9,12,2,9,250,2,0,6,0,91,0,369.7999459,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,60,121,-328,-16,-3,12,16,3,12,250,2,0,6,0,91,0,354.718198,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,57,131,-333,-3,10,-5,3,10,5,250,2,0,6,0,91,0,362.3520388,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,56,134,-328,-1,3,5,1,3,5,250,2,0,6,0,91,0,358.7143711,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,57,131,-319,1,-3,9,1,3,9,250,2,0,6,0,91,0,349.529684,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,63,121,-320,6,-10,-1,6,10,1,250,2,0,6,0,91,0,347.8649163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,71,112,-321,8,-9,-1,8,9,1,250,2,0,6,0,91,0,347.3125394,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,80,126,-333,9,14,-12,9,14,12,250,2,0,6,0,91,0,364.917799,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,95,132,-345,15,6,-12,15,6,12,250,2,0,6,0,91,0,381.41054,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,99,126,-354,4,-6,-9,4,6,9,250,2,0,6,0,91,0,388.5781775,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,96,112,-352,-3,-14,2,3,14,2,250,2,0,6,0,91,0,381.6595341,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,79,116,-348,-17,4,4,17,4,4,250,2,0,6,0,91,0,375.2345933,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,67,118,-336,-12,2,12,12,2,12,250,2,0,6,0,91,0,362.3658372,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,56,121,-330,-11,3,6,11,3,6,250,2,0,6,0,91,0,355.9171252,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,51,129,-329,-5,8,1,5,8,1,250,2,0,6,0,91,0,357.0476159,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,48,135,-317,-3,6,12,3,6,12,250,2,0,6,0,91,0,347.8764148,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,48,131,-309,0,-4,8,0,4,8,250,2,0,6,0,91,0,339.0368712,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,55,127,-319,7,-4,-10,7,4,10,250,2,0,6,0,91,0,347.7283422,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,72,124,-328,17,-3,-9,17,3,9,250,2,0,6,0,91,0,357.9720659,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,88,120,-336,16,-4,-8,16,4,8,250,2,0,6,0,91,0,367.4778905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,99,113,-349,11,-7,-13,11,7,13,250,2,0,6,0,91,0,379.9618402,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,96,103,-353,-3,-10,-4,3,10,4,250,2,0,6,0,91,0,380.0447342,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,79,105,-345,-17,2,8,17,2,8,250,2,0,6,0,91,0,369.1761097,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,67,115,-345,-12,10,0,12,10,0,250,2,0,6,0,91,0,369.7823684,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,56,129,-335,-11,14,10,11,14,10,250,2,0,6,0,91,0,363.3207949,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,54,135,-333,-2,6,2,2,6,2,250,2,0,6,0,91,0,363.3593263,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,48,136,-321,-6,1,12,6,1,12,250,2,0,6,0,91,0,351.9105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,44,134,-313,-4,-2,8,4,2,8,250,2,0,6,0,91,0,343.3088988,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,47,120,-314,3,-14,-1,3,14,1,250,2,0,6,0,97,0,339.4186206,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,63,105,-308,16,-15,6,16,15,6,250,2,0,6,0,97,0,331.4483368,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,81,110,-332,18,5,-24,18,5,24,250,2,0,6,0,97,0,359.005571,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,95,108,-345,14,-2,-13,14,2,13,250,2,0,6,0,97,0,373.7833597,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,95,102,-353,0,-6,-8,0,6,8,250,2,0,6,0,97,0,379.5233853,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,83,99,-353,-12,-3,0,12,3,0,250,2,0,6,0,97,0,375.8975924,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,68,107,-352,-15,8,1,15,8,1,250,2,0,6,0,97,0,374.1350024,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,56,118,-337,-12,11,15,12,11,15,250,2,0,6,0,97,0,361.426341,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,54,126,-335,-2,8,2,2,8,2,250,2,0,6,0,97,0,361.9627053,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,64,124,-316,10,-2,19,10,2,19,250,2,0,6,0,97,0,345.4388513,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,44,131,-308,-20,7,8,20,7,8,250,2,0,6,0,97,0,337.5811014,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,48,124,-313,4,-7,-5,4,7,5,250,2,0,6,0,97,0,340.0720512,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,63,113,-324,15,-11,-11,15,11,11,250,2,0,6,0,97,0,348.8753359,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,72,103,-336,9,-10,-12,9,10,12,250,2,0,6,0,97,0,358.7324909,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,81,96,-345,9,-7,-9,9,7,9,250,2,0,6,0,97,0,367.1539187,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,83,97,-353,2,1,-8,2,1,8,250,2,0,6,0,97,0,375.3758117,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,79,99,-359,-4,2,-6,4,2,6,250,2,0,6,0,97,0,380.6875359,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,70,119,-354,-9,20,5,9,20,5,250,2,0,6,0,97,0,379.9697356,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,62,135,-340,-8,16,14,8,16,14,250,2,0,6,0,97,0,371.0377339,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,56,142,-336,-6,7,4,6,7,4,250,2,0,6,0,97,0,369.0474224,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,51,140,-328,-5,-2,8,5,2,8,250,2,0,6,0,97,0,360.2568528,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,46,134,-320,-5,-6,8,5,6,8,250,2,0,6,0,97,0,349.9599977,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,44,119,-316,-2,-15,4,2,15,4,250,2,0,6,0,97,0,340.518722,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,51,100,-320,7,-19,-4,7,19,4,250,2,0,6,0,97,0,339.1179736,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,57,95,-328,6,-5,-8,6,5,8,250,2,0,6,0,97,0,346.2051415,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,75,92,-336,18,-3,-8,18,3,8,250,2,0,6,0,97,0,356.3495475,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,83,97,-349,8,5,-13,8,5,13,250,2,0,6,0,97,0,371.6167381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,81,103,-356,-2,6,-7,2,6,7,250,2,0,6,0,97,0,379.3494431,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,71,111,-353,-10,8,3,10,8,3,250,2,0,6,0,97,0,376.7903927,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,59,131,-345,-12,20,8,12,20,8,250,2,0,6,0,97,0,373.7204838,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,51,139,-336,-8,8,9,8,8,9,250,2,0,6,0,97,0,367.1757073,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,48,143,-340,-3,4,-4,3,4,4,250,2,0,6,0,97,0,371.958331,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,39,131,-329,-9,-12,11,9,12,11,250,2,0,6,0,97,0,356.2625436,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,32,120,-316,-7,-11,13,7,11,13,250,2,0,6,0,97,0,339.5290856,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,39,108,-319,7,-12,-3,7,12,3,250,2,0,6,0,97,0,339.0368712,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,55,100,-321,16,-8,-2,16,8,2,250,2,0,6,0,97,0,340.6846049,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,68,96,-333,13,-4,-12,13,4,12,250,2,0,6,0,97,0,353.1699308,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,78,103,-341,10,7,-8,10,7,8,250,2,0,6,0,97,0,364.6560023,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,83,108,-353,5,5,-12,5,5,12,250,2,0,6,0,97,0,378.3675462,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,76,104,-354,-7,-4,-1,7,4,1,250,2,0,6,0,97,0,376.7067825,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,59,118,-356,-17,14,-2,17,14,2,250,2,0,6,0,97,0,379.6590576,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,47,127,-348,-12,9,8,12,9,8,250,2,0,6,0,97,0,373.4193353,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,38,135,-336,-9,8,12,9,8,12,250,2,0,6,0,97,0,364.0947679,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,38,127,-336,0,-8,0,0,8,0,250,2,0,6,0,97,0,361.204928,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,32,131,-328,-6,4,8,6,4,8,250,2,0,6,0,97,0,354.6392533,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,35,120,-320,3,-11,8,3,11,8,250,2,0,6,0,97,0,343.5476677,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,48,112,-319,13,-8,1,13,8,1,250,2,0,6,0,97,0,341.4805997,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,60,97,-324,12,-15,-5,12,15,5,250,2,0,6,0,97,0,343.4894467,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,60,88,-332,0,-9,-8,0,9,8,250,2,0,6,0,97,0,348.6660293,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,63,94,-341,3,6,-9,3,6,9,250,2,0,6,0,97,0,359.2854019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,63,105,-346,0,11,-5,0,11,5,250,2,0,6,0,97,0,367.0286092,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,62,115,-352,-1,10,-6,1,10,6,250,2,0,6,0,97,0,375.4637133,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,57,127,-349,-5,12,3,5,12,3,250,2,0,6,0,97,0,375.7379406,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,51,136,-345,-6,9,4,6,9,4,250,2,0,6,0,97,0,374.3287325,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,40,134,-338,-11,-2,7,11,2,7,250,2,0,6,0,97,0,365.7868232,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,35,127,-333,-5,-7,5,5,7,5,250,2,0,6,0,97,0,358.1103182,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,28,118,-320,-7,-9,13,7,9,13,250,2,0,6,0,97,0,342.2104616,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,115,-317,3,-3,3,3,3,3,250,2,0,6,0,97,0,338.6369738,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,38,107,-320,7,-8,-3,7,8,3,250,2,0,6,0,97,0,339.5482293,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,51,99,-320,13,-8,0,13,8,0,250,2,0,6,0,97,0,338.8244383,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,64,102,-336,13,3,-16,13,3,16,250,2,0,6,0,97,0,356.9257626,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,70,108,-346,6,6,-10,6,6,10,250,2,0,6,0,97,0,369.1612114,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,67,110,-351,-3,2,-5,3,2,5,250,2,0,6,0,97,0,373.8850091,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,60,112,-353,-7,2,-2,7,2,2,250,2,0,6,0,97,0,375.1706278,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,44,124,-351,-16,12,2,16,12,2,250,2,0,6,0,97,0,374.8506369,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,35,131,-345,-9,7,6,9,7,6,250,2,0,6,0,97,0,370.6898974,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,131,-340,-4,0,5,4,0,5,250,2,0,6,0,97,0,365.6801881,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,30,135,-328,-1,4,12,1,4,12,250,2,0,6,0,97,0,355.9620766,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,126,-316,1,-9,12,1,9,12,250,2,0,6,0,97,0,341.6035714,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,38,115,-313,7,-11,3,7,11,3,250,2,0,6,0,97,0,335.6158518,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,47,99,-317,9,-16,-4,9,16,4,250,2,0,6,0,97,0,335.4087059,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,59,99,-328,12,0,-11,12,0,11,250,2,0,6,0,97,0,347.6578778,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,63,103,-340,4,4,-12,4,4,12,250,2,0,6,0,97,0,360.8018847,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,60,105,-351,-3,2,-11,3,2,11,250,2,0,6,0,97,0,371.2492424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,56,108,-360,-4,3,-9,4,3,9,250,2,0,6,0,97,0,380,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,47,115,-360,-9,7,0,9,7,0,250,2,0,6,0,97,0,380.8332969,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,33,124,-349,-14,9,11,14,9,11,250,2,0,6,0,97,0,371.841364,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,28,135,-336,-5,11,13,5,11,13,250,2,0,6,0,97,0,363.1872795,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,25,139,-333,-3,4,3,3,4,3,250,2,0,6,0,97,0,361.7112108,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,28,135,-321,3,-4,12,3,4,12,250,2,0,6,0,97,0,349.3565514,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,30,115,-313,2,-20,8,2,20,8,250,2,0,6,0,97,0,334.8044205,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,32,100,-320,2,-15,-7,2,15,7,250,2,0,6,0,97,0,336.7847978,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,44,96,-321,12,-4,-1,12,4,1,250,2,0,6,0,97,0,337.9245478,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,52,103,-335,8,7,-14,8,7,14,250,2,0,6,0,97,0,354.3134206,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,56,111,-340,4,8,-5,4,8,5,250,2,0,6,0,97,0,362.0179554,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,59,118,-351,3,7,-11,3,7,11,250,2,0,6,0,97,0,374.9746658,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,52,118,-353,-7,0,-2,7,0,2,250,2,0,6,0,97,0,375.8151141,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,39,120,-353,-13,2,0,13,2,0,250,2,0,6,0,97,0,374.8733119,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,28,121,-346,-11,1,7,11,1,7,250,2,0,6,0,97,0,367.615288,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,23,126,-340,-5,5,6,5,5,6,250,2,0,6,0,97,0,363.3249235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,19,124,-328,-4,-2,12,4,2,12,250,2,0,6,0,97,0,351.1708986,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,19,120,-313,0,-4,15,0,4,15,250,2,0,6,0,97,0,335.7528853,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,22,115,-313,3,-5,0,3,5,0,250,2,0,6,0,97,0,334.1825848,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,35,112,-322,13,-3,-9,13,3,9,250,2,0,6,0,97,0,342.7141666,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,48,97,-332,13,-15,-10,13,15,10,250,2,0,6,0,97,0,349.194788,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,49,95,-349,1,-2,-17,1,2,17,250,2,0,6,0,97,0,365.0027397,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,48,97,-360,-1,2,-11,1,2,11,250,2,0,6,0,97,0,375.9162141,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,51,89,-362,3,-8,-2,3,8,2,250,2,0,6,0,97,0,376.2525747,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,41,103,-360,-10,14,2,10,14,2,250,2,0,6,0,97,0,376.6828905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,30,120,-353,-11,17,7,11,17,7,250,2,0,6,0,97,0,374.044115,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,19,140,-340,-11,20,13,11,20,13,250,2,0,6,0,97,0,368.1860943,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,19,135,-336,0,-5,4,0,5,4,250,2,0,6,0,97,0,362.6044677,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,22,119,-328,3,-16,8,3,16,8,250,2,0,6,0,97,0,349.6126428,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,22,103,-314,0,-16,14,0,16,14,250,2,0,6,0,97,0,331.193297,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,28,83,-314,6,-20,0,6,20,0,250,2,0,6,0,97,0,325.9892636,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,67,-324,3,-16,-10,3,16,10,250,2,0,6,0,97,0,332.3040776,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,39,63,-333,8,-4,-9,8,4,9,250,2,0,6,0,97,0,341.1436648,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,39,70,-345,0,7,-12,0,7,12,250,2,0,6,0,97,0,354.1835682,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,40,96,-353,1,26,-8,1,26,8,250,2,0,6,0,97,0,368.0013587,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,39,115,-353,-1,19,0,1,19,0,250,2,0,6,0,97,0,373.3028261,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,38,127,-353,-1,12,0,1,12,0,250,2,0,6,0,97,0,377.0702852,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,25,116,-351,-13,-11,2,13,11,2,250,2,0,6,0,97,0,370.5158566,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,16,110,-345,-9,-6,6,9,6,6,250,2,0,6,0,97,0,362.4651707,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,14,95,-338,-2,-15,7,2,15,7,250,2,0,6,0,97,0,351.3758671,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,15,78,-333,1,-17,5,1,17,5,250,2,0,6,0,97,0,342.3419343,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,22,67,-320,7,-11,13,7,11,13,250,2,0,6,0,97,0,327.6781958,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,20,67,-316,-2,0,4,2,0,4,250,2,0,6,0,97,0,323.6433222,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,73,-322,11,6,-6,11,6,6,250,2,0,6,0,97,0,331.6232802,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,33,79,-333,2,6,-11,2,6,11,250,2,0,6,0,97,0,343.8298998,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,35,88,-340,2,9,-7,2,9,7,250,2,0,6,0,97,0,352.9433382,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,35,100,-353,0,12,-13,0,12,13,250,2,0,6,0,97,0,368.5566442,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,38,100,-354,3,0,-1,3,0,1,250,2,0,6,0,97,0,369.8107624,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,33,89,-356,-5,-11,-2,5,11,2,250,2,0,6,0,97,0,368.4372402,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,30,83,-353,-3,-6,3,3,6,3,250,2,0,6,0,97,0,363.8653597,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,20,83,-340,-10,0,13,10,0,13,250,2,0,6,0,97,0,350.5552738,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,81,-336,-3,-2,4,3,2,4,250,2,0,6,0,97,0,346.0433499,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,81,-336,-5,0,0,5,0,0,250,2,0,6,0,97,0,345.8337751,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,79,-320,0,-2,16,0,2,16,250,2,0,6,0,97,0,329.8257116,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,76,-320,5,-3,0,5,3,0,250,2,0,6,0,97,0,329.3402496,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,83,-324,11,7,-4,11,7,4,250,2,0,6,0,97,0,335.6322392,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,35,87,-333,7,4,-9,7,4,9,250,2,0,6,0,97,0,345.9523089,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,36,88,-345,1,1,-12,1,1,12,250,2,0,6,0,97,0,357.8617051,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,38,88,-353,2,0,-8,2,0,8,250,2,0,6,0,97,0,365.7827224,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,31,87,-362,-7,-1,-9,7,1,9,250,2,0,6,0,97,0,373.5960385,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,24,80,-359,-7,-7,3,7,7,3,250,2,0,6,0,97,0,368.5878457,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,16,84,-352,-8,4,7,8,4,7,250,2,0,6,0,97,0,362.2374912,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,19,88,-341,3,4,11,3,4,11,250,2,0,6,0,97,0,352.6839945,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,15,96,-336,-4,8,5,4,8,5,250,2,0,6,0,97,0,349.7670653,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,99,-325,-3,3,11,3,3,11,250,2,0,6,0,97,0,339.9558795,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,9,99,-313,-3,0,12,3,0,12,250,2,0,6,0,97,0,328.40676,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,17,84,-320,8,-15,-7,8,15,7,250,2,0,6,0,97,0,331.277829,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
